Name,Height,Reach,Stance,DOB,ID
Josh Stuart,"5' 9""",--,,--,601cf40c09090853
Mike Stumpf,"5' 10""",--,,"Aug 01, 1986",c0c36a5b3d5bbdd5
Kyle Sturgeon,"6' 3""",--,Switch,--,d30415ec5e8783cd
Tatiana Suarez,"5' 5""","66""",Southpaw,"Dec 19, 1990",b08012bbe542592a
Masanori Suda,"5' 9""",--,Orthodox,--,3a7513372f79c8c8
Genki Sudo,"5' 9""",--,Orthodox,"Mar 08, 1978",99dd0147dc4ef80c
Lucasz Sudolski,"6' 4""","75""",Orthodox,"Jun 15, 1993",b160e4f251283d70
Daisuke Sugie,"5' 6""",--,Orthodox,--,8215e4fe24e8e81b
Takashi Sugiura,"5' 11""",--,Southpaw,"May 31, 1970",06c60fc2c8dcd7bd
Naho Sugiyuma,"5' 1""",--,,"Feb 03, 1978",b205d4f2ff44bc89
George Sullivan,"6' 0""","73""",Orthodox,"Mar 13, 1981",6c7e25571490aa3b
Amar Suloev,"5' 9""",--,Orthodox,"Jul 01, 1976",7aa88401f93ce836
Magomed Sultanakhmedov,"6' 2""",--,Southpaw,--,fe1fdc6be470f773
Justin Sumter,"6' 2""","80""",Southpaw,"Nov 16, 1989",31f9a1f56cbb6ac5
Sumudaerji,"5' 8""","72""",Southpaw,"Jan 20, 1996",3cf18e01cb6cbde3
Kyu Sung Kim,--,--,,"Nov 05, 1992",e7ecfab8fd86d3e1
Rama Supandhi,"5' 5""","66""",Southpaw,"Nov 07, 1991",6d537248fe7cccf1
Aji Susilo,"5' 10""",--,,--,22af3546bd967280
Jason Suttie,"6' 0""",--,Orthodox,"Aug 07, 1973",cc5834a495d1ea08
Joel Sutton,"5' 11""",--,Orthodox,--,a6a9ab5a824e8f66
Chad Sutton,"6' 1""",--,,"Aug 07, 1982",556347e2b0e33979
Danilo Suzart,"6' 0""",--,Orthodox,"Dec 04, 1991",3d99e5aa85d7576a
Martin Svensson,"6' 1""",--,,"Apr 25, 1985",bcad7223af3c19da
Daniel Swain,"5' 9""","70""",Orthodox,"Jan 30, 1991",cc39185f2d7d89e4
Cub Swanson,"5' 8""","70""",Orthodox,"Nov 02, 1983",d247691a6c0e9034
Mike Swick,"6' 1""","77""",Orthodox,"Jun 19, 1979",9fe85152f351e737
Floyd Sword,"6' 0""",--,Orthodox,"Aug 24, 1976",5330fe7e4c3af81c
Oumar Sy,--,--,,"Nov 21, 1995",46e2011d92463b7e
Bentley Syler,"5' 4""",--,Orthodox,"Dec 22, 1982",abd2109bc4cb0291
Kevin Syler,"5' 9""","71""",Switch,"Jul 29, 1993",9094a881a7513de3
Leo Sylvest,"5' 11""",--,Orthodox,"Sep 03, 1973",58a36b4ccf5dc30e
Tony Sylvester,"6' 1""",--,Southpaw,"Jan 27, 1978",87b7df65c30008c4
Tim Sylvia,"6' 8""","80""",Orthodox,"Mar 05, 1976",2a542ee8a8b83559
Kevin Szaflarski,"6' 5""","77""",Orthodox,"Dec 30, 1994",d2d05dda5f887f87
Osamu Tachihikari,"6' 5""",--,Orthodox,--,e7bc606d269896aa
Amber Tackett,--,--,,--,bb01bc3c57f39b04
Eugenio Tadeu,"5' 8""",--,Orthodox,--,f70144caea5c4c80
Justin Tafa,"6' 0""","74""",Southpaw,"Dec 13, 1993",e13abac8089a801a
Junior Tafa,"6' 3""","75""",Orthodox,"Sep 21, 1996",c15fa95b9a12fde4
Khalid Taha,"5' 5""","69""",Orthodox,"Feb 15, 1992",b4537562f88ac582
Joe Taimanglo,"5' 4""",--,,"Jun 27, 1984",9bf126927843e184
Tatsuro Taira,"5' 7""","70""",Orthodox,"Jan 27, 2000",4461d7e47375a895
Mairbek Taisumov,"5' 9""","73""",Orthodox,"Aug 08, 1988",8f5c8850b2484173
Nobuhiko Takada,"6' 0""",--,Southpaw,"Apr 12, 1962",a25b71fe5e31fa97
Yoshiki Takahashi,"5' 11""",--,Southpaw,"Mar 13, 1969",6420efac0578988b
Yoko Takahashi,"5' 8""",--,,"Apr 20, 1973",01f86e2d604e2f3c
Daiju Takase,"6' 0""",--,Southpaw,"Apr 20, 1978",4f74c8be51db8a37
Hiroyuki Takaya,"5' 6""",--,Orthodox,"Jun 10, 1977",0d16bdb7d32e88e9
Yoshihiro Takayama,"6' 5""",--,Orthodox,"Sep 19, 1968",d856a0080ac09ed7
Makoto Takimoto,"5' 7""",--,Southpaw,"Dec 08, 1979",a7724f51e32e763e
Oleg Taktarov,"6' 0""",--,Orthodox,"Aug 26, 1967",1dc56b59cb28425d
Payton Talbott,"5' 10""","70""",Switch,"Sep 09, 1998",6e743a33d56bdaa4
Nordine Taleb,"6' 1""","74""",Orthodox,"Jun 10, 1981",49858bf46dabf6fb
Murtaza Talha,--,--,,--,6aab5c20395ee722
Tsuyoshi Tamakairiki,"6' 0""",--,Orthodox,--,eaa0a728cc91ef60
Eli Tamez,"5' 7""",--,,"Aug 22, 1985",bfd4d50591033a1f
Kiyoshi Tamura,"5' 11""",--,Southpaw,"Dec 17, 1969",30e8b4505f5ccf92
Akitoshi Tamura,"5' 9""","70""",Orthodox,"May 31, 1980",c95fbc085e17a532
Issei Tamura,"5' 5""","63""",Orthodox,"Mar 12, 1984",57bf89d42364d39e
Jason Tan,"5' 10""",--,Orthodox,"Dec 17, 1981",ad3041e61896b975
Akihito Tanaka,--,--,Southpaw,--,1bf49bf829964144
Michinori Tanaka,"5' 5""","67""",Orthodox,"Oct 04, 1990",64788ee44b062ded
Evan Tanner,"6' 0""","74""",Orthodox,"Feb 11, 1971",8f2d9ee27f206f1f
Kasey Tanner,--,--,,"Jan 11, 1992",078b732efa497f49
Manny Tapia,"5' 5""","67""",Orthodox,"Mar 14, 1981",0eec866a077889f0
Gary Tapusoa,"5' 7""",--,,--,37ac9e0f4fc86171
Miesha Tate,"5' 6""","65""",Orthodox,"Aug 18, 1986",b96619b3acd7d9da
Deividas Taurosevicius,"5' 9""","68""",Southpaw,"Aug 28, 1977",ef927e4fe2117ab8
Thiago Tavares,"5' 7""","70""",Orthodox,"Nov 08, 1984",8a59d346dc976a10
Jeremy Tavares,--,--,,--,681d07e328798ec0
Brad Tavares,"6' 1""","74""",Orthodox,"Dec 21, 1987",0c6d9ea8306c029e
Ramon Taveras,"5' 8""","70""",Southpaw,"Jan 09, 1994",c5ccd878231c5407
Paul Taylor,"6' 0""","72""",Orthodox,"Dec 15, 1979",9b74de674c355425
Jesse Taylor,"6' 0""","73""",Orthodox,"Jan 02, 1983",dd992d569aaebee6
Torrance Taylor,"5' 7""",--,,--,88e53ec16b801740
Louis Taylor,"5' 11""",--,Orthodox,"May 12, 1979",49bddfee9ed54cf3
Anthony Taylor,"5' 7""",--,,--,637a4d8825464c62
Danielle Taylor,"5' 0""","60""",Orthodox,"Oct 25, 1989",b76c6268dc1d3c05
J.T Taylor,"5' 10""",--,,--,17c6e35e4da505b0
James Te Huna,"6' 2""","75""",Orthodox,"Sep 29, 1981",f5431394fb284bb9
Shawn Teed,"6' 5""",--,Orthodox,"Feb 13, 1992",5bb70ebd65075c5c
Glover Teixeira,"6' 2""","76""",Orthodox,"Oct 28, 1979",7ff97850e8c32bda
John Teixeira,"5' 7""",--,Orthodox,"Nov 18, 1986",86061eaba822bfea
Ewerton Teixeira,"6' 1""",--,,"Feb 13, 1982",de9e331b3e6bae70
Tra Telligman,"6' 2""",--,Orthodox,"Feb 07, 1965",1dab0d1d81dd06db
Taneisha Tennant,"5' 7""","70""",Orthodox,"Jun 15, 1989",87911d22a79d3203
Herman Terrado,--,--,,--,61d6368013f8637f
Dave Terrel,"5' 8""",--,Southpaw,"May 10, 1978",b9aa0024f295609e
David Terrell,"6' 1""",--,Southpaw,"Jan 09, 1978",4123fd4dcc1fe937
James Terry,"5' 10""",--,Orthodox,"Mar 16, 1981",5befa793316d3469
Jeff Terry,"6' 2""",--,,--,60f86c449cd31e23
David Teymur,"5' 9""","73""",Southpaw,"May 01, 1989",2747c60e42d9d75f
Daniel Teymur,"5' 5""","69""",Orthodox,"Feb 03, 1988",fbf0537e420e698e
Motonobu Tezuka,"5' 7""",--,Southpaw,"Aug 29, 1987",d34636a85f0f4c90
Jason Thacker,"5' 10""",--,Orthodox,"Aug 18, 1975",f0264252e191da22
Brandon Thatch,"6' 2""","74""",Switch,"Jul 11, 1985",638cfec7ec559d6e
Elias Theodorou,"6' 1""","75""",Orthodox,"May 31, 1988",34f88592c0ab7a54
Nik Theotikos,--,--,Orthodox,--,ca936c67687789e9
Paulo Thiago,"5' 11""","74""",Orthodox,"Jan 25, 1981",30a09e43f15f1d75
Din Thomas,"5' 9""",--,Orthodox,"Sep 28, 1976",40a604761ca7d64d
Ryan Thomas,"6' 0""",--,Orthodox,"Nov 05, 1984",b732b326c362fb62
Noah Thomas,"5' 9""",--,Orthodox,"Mar 27, 1981",319c15b8aac5bfde
Joel Thomas,"5' 10""",--,,--,2b33e57c4d0a4502
Treston Thomison,"5' 8""",--,,--,ed5f04f833459877
Nick Thompson,"6' 1""","74""",Orthodox,"Jun 23, 1981",7d3caf0f96f1b33d
James Thompson,"6' 5""",--,Orthodox,"Dec 16, 1978",9e30f69cc0869301
Oli Thompson,"6' 1""",--,Orthodox,"Jan 02, 1980",dcdd511ff757f15c
Stephen Thompson,"6' 0""","75""",Orthodox,"Feb 11, 1983",4a28cb716c19157a
Josh Thomson,"5' 10""","71""",Orthodox,"Sep 21, 1978",a566371ba2ad7152
Simeon Thoresen,"6' 1""","79""",Orthodox,"Mar 14, 1984",fea8acf9bfcf09ec
Josh Thornburg,"6' 0""",--,,"May 24, 1984",083e15da67d9b0fa
Gleison Tibau,"5' 10""","71""",Southpaw,"Oct 07, 1983",75e5fec9f72910ef
Chris Tickle,"5' 9""",--,,"Feb 01, 1982",1d1b85389a05df69
Nolan Ticman,"5' 6""",--,Orthodox,"May 17, 1988",9eb069062a0cfc13
Darren Till,"6' 0""","74""",Southpaw,"Dec 24, 1992",9ce6d5a03af801b7
Brett Tillis,--,--,,--,7b461ccae8270207
Denis Tiuliulin,"6' 1""","77""",Orthodox,"May 17, 1988",0112352cb32f5026
Ryan Tobar,--,--,,--,57481f1f10530c61
Andrew Todhunter,"6' 0""",--,Switch,"Nov 30, 1987",274ca7b799b402cc
Dusko Todorovic,"6' 1""","74""",Orthodox,"May 19, 1994",866fd7b1a6c90e7f
Tuco Tokkos,"6' 4""","75""",Orthodox,"Jun 30, 1990",3e8118c1ab52f211
Hideo Tokoro,"5' 7""",--,Orthodox,"Aug 22, 1977",2d5fbe2103f97053
Anatoly Tokov,"5' 10""",--,,"Feb 17, 1990",679ae8c4fd022c6b
Kazuki Tokudome,"5' 11""","73""",Southpaw,"Mar 04, 1987",c4af2feb4b58bc3b
Tyler Toner,"5' 8""","70""",Orthodox,"Mar 31, 1983",8e893f269d5696b2
James Toney,"5' 9""",--,Orthodox,"Aug 24, 1968",d10b35152277cf98
Masanori Tonooka,"5' 8""",--,Orthodox,--,9de7c97e1c0d7927
Carl Toomey,--,--,,--,5ee87e0432205755
Ilia Topuria,"5' 7""","69""",Orthodox,"Jan 21, 1997",54f64b5e283b0ce7
Anthony Torres,"5' 8""",--,Orthodox,"Jul 31, 1978",918d9d89d4d52acc
Miguel Torres,"5' 9""","76""",Orthodox,"Jan 18, 1981",33b2f68ef95252e0
Ronys Torres,"5' 7""",--,Orthodox,"Aug 13, 1975",cce79e827569f26e
Haven Torres,--,--,,--,1ff10dee2f7ae60c
Tecia Torres,"5' 1""","60""",Orthodox,"Aug 16, 1989",31ef8b67e13495b3
Alex Torres,"5' 10""",--,Orthodox,"May 29, 1988",e4e0f310b3cf23a8
Abram Torres,"5' 10""",--,,"Oct 29, 1982",e175a261a280f7cb
Jose Torres,"5' 4""","65""",Orthodox,"Aug 02, 1992",d2036f31c035e0d1
Desmond Torres,"5' 6""","69""",Orthodox,"Jan 06, 1997",971aebf56267de20
Manuel Torres,"5' 10""","73""",,"Mar 25, 1995",2e7878927067fdca
Salim Touahri,"5' 10""","72""",Orthodox,"Sep 28, 1989",cbf1c7ba5408a66f
Dequan Townsend,"6' 3""","79""",Orthodox,"May 11, 1986",3f7dab21b6c971bc
Minoru Toyonaga,"5' 11""",--,Southpaw,--,04076783ca83d6ae
Slim Trabelsi,"6' 3""",--,,"May 09, 1993",ff2ec83f44000f78
Roberto Traven,"6' 3""",--,Orthodox,"Sep 16, 1968",20ec0061400178ca
Bryan Travers,--,--,,"Apr 11, 1983",008cf84faae9c7a5
Alexander Trevino,--,--,,--,73abb7a5c57fb443
Francisco Trevino,"5' 9""","70""",Orthodox,"Dec 17, 1981",97a6bbe6e6566a94
Angelo Trevino,"5' 11""",--,Switch,"Jun 10, 1993",0cf9f5518d6063bb
Frank Trigg,"5' 9""","71""",Southpaw,"May 07, 1972",d2d37e8eeb3abc8d
Francisco Trinaldo,"5' 9""","70""",Southpaw,"Aug 24, 1978",a8283a4f415e1eb9
Damien Trites,"5' 11""",--,,"Aug 23, 1979",cb1c09c8126dbee0
Michael Trizano,"5' 11""","71""",Orthodox,"Dec 31, 1991",5bf31a46becc1204
Antonio Trocoli,"6' 5""","82""",Orthodox,"Dec 06, 1990",6d48a2df51749d91
Tor Troeng,"6' 2""",--,Orthodox,"Jan 25, 1983",8abf70f79e9e27c2
Aaron Trujillo,"5' 5""",--,,--,cc18abc046b382c9
Reynaldo Trujillo,"5' 9""",--,,"Jan 01, 1982",e6b233a007cb06c4
Abel Trujillo,"5' 8""","70""",Orthodox,"Sep 18, 1983",e14b5aa06eea9653
Arman Tsarukyan,"5' 7""","72""",Orthodox,"Oct 11, 1996",eae48ff31db420c2
Rei Tsuruya,"5' 6""","68""",Orthodox,"Jun 22, 2002",2f43a3e82661fa99
Chris Tuchscherer,"6' 2""","76""",Orthodox,"Sep 08, 1975",df05aa15b2d66f57
Jon Tuck,"5' 11""","73""",Orthodox,"Aug 28, 1984",53ec9cb470e1a4ea
Gavin Tucker,"5' 6""","66""",Southpaw,"Jun 17, 1986",da816417a579a0bd
Jumabieke Tuerxun,"5' 7""",--,Orthodox,"Apr 17, 1986",1ed32eaaba9ffe10
Tom Tuggle,"6' 2""",--,Orthodox,--,b9aa7d230865b5fe
Blair Tugman,"6' 0""",--,,--,63f8775391301891
Tai Tuivasa,"6' 2""","75""",Southpaw,"Mar 16, 1993",c62fbc117d57b943
Zubaira Tukhugov,"5' 8""","68""",Orthodox,"Jan 15, 1991",aceffa19749c4dc0
Teila Tuli,"6' 0""",--,Orthodox,"Jun 14, 1969",96eff1a628adcc7f
Marco Tulio,"6' 0""","74""",Orthodox,"Jun 13, 1994",9384e71bca6c409d
Nyamjargal Tumendemberel,"5' 7""","71""",Orthodox,"Mar 22, 1998",17cb6d8e8187f304
Albert Tumenov,"5' 11""","73""",Orthodox,"Dec 26, 1991",ff6a1f63c254127e
Ricky Turcios,"5' 9""","71""",Orthodox,"Jun 05, 1993",cd3d7e37ff2d679c
Anton Turkalj,"6' 4""","78""",Orthodox,"Jun 10, 1996",82529ce93cd9a2cf
Wellington Turman,"6' 0""","72""",Orthodox,"Jul 22, 1996",4dcfb28c011c11b2
Courtney Turner,"6' 2""",--,,--,56f4b81ec4db61af
Jalin Turner,"6' 3""","77""",Southpaw,"May 18, 1995",4d8fa64202cee4c1
Austin Tweedy,"5' 9""",--,Orthodox,"Sep 25, 1990",885adaff8fe15cf7
Marcin Tybura,"6' 3""","78""",Orthodox,"Nov 09, 1985",c9cf753cfdf77fc2
Takeru Uchida,"5' 5""","68""",Southpaw,"Sep 30, 2002",1d76f07ffdd765c2
Alberto Uda,"6' 3""",--,Orthodox,"Aug 08, 1984",8f2deefe8c5dfb5d
Ryuki Ueyama,"5' 11""",--,Southpaw,"Apr 17, 1976",bcd124bcd3d5be46
Christian Uflacker,"5' 11""",--,,"Aug 04, 1985",10ccf4ec9913cadc
Andy Uhrich,"6' 0""",--,,--,4a1a492f299581d9
Tagir Ulanbekov,"5' 7""","70""",Southpaw,"Aug 07, 1991",f00ac08ab056af5d
Carlos Ulberg,"6' 4""","77""",Orthodox,"Nov 07, 1990",9014c02eff8b3d62
Gasan Umalatov,"5' 11""","71""",Orthodox,"Sep 11, 1982",7a39bbac8cc0fa70
Jeremy Umphries,--,--,,--,4793a2d90f5ab8ae
Zach Underwood,"6' 2""",--,,--,1e310618d02ff93b
Caol Uno,"5' 7""","70""",Southpaw,"May 08, 1975",eb1723480fa2f96c
Kengo Ura,"5' 9""",--,,"Jun 20, 1981",58258914525740a5
Logan Urban,"6' 0""","72""",Orthodox,"Apr 22, 1994",5e23f30e9c6ed74e
Hector Urbina,"5' 11""","73""",Orthodox,"Sep 17, 1987",4b8fb0453a596b8e
Elias Urbina,"6' 3""","77""",Southpaw,"Oct 09, 1993",47fcdcaccb58ca80
Gilbert Urbina,"6' 3""","75""",Orthodox,"Apr 05, 1996",b12fb759e02378de
Nick Urso,"5' 6""","66""",Southpaw,"Sep 26, 1985",e78c4c3d329c531b
Yasuhiro Urushitani,"5' 5""",--,Southpaw,"Sep 08, 1976",c34e5849184b08c3
Sho Patrick Usami,"5' 9""","70""",Orthodox,"May 08, 2000",fe30c5f5cc3e028b
Kamaru Usman,"6' 0""","76""",Switch,"May 11, 1987",f1b2aa7853d1ed6e
Mohammed Usman,"6' 2""","79""",Orthodox,"Apr 01, 1989",da7f113b5ea39c43
Darren Uyenoyama,"5' 6""","65""",Orthodox,"Oct 15, 1979",6546af7ab545b90c
Richie Vaculik,"5' 6""","69""",Orthodox,"Jun 19, 1983",54578e5927adea53
Egidijus Valavicius,"6' 0""",--,Orthodox,--,fc1868f56d3036eb
Genaro Valdez,"5' 9""","72""",Orthodox,"Jan 16, 1992",cda1099995b46cc2
Charlie Valencia,"5' 3""","64""",Orthodox,"Oct 31, 1974",8a0be41c0380188d
Victor Valenzuela,"5' 10""",--,,--,de277a4abcfeea46
Ivan Valenzuela,"6' 2""","77""",Orthodox,"Nov 17, 1992",45b82ebf0b9e0fd2
Timur Valiev,"5' 6""","67""",Orthodox,"Jan 19, 1990",45e738622ea2c02c
Victor Valimaki,"6' 0""",--,Orthodox,--,663b76da637402c3
Andrew Valladerez,--,--,,--,2a898bf9fb7710b3
Kevin Vallejos,"5' 7""","68""",Switch,"Dec 08, 2001",239d8e5359022f3b
Isaac Vallie-Flagg,"5' 8""","70""",Orthodox,"Apr 08, 1978",c295de4e10acd4c9
Joshua Van,"5' 5""","65""",Orthodox,"Oct 10, 2001",17e97649403ba428
Mike van Arsdale,"6' 2""",--,Switch,"Jun 20, 1965",2ee09ec2a0695eb9
Matt Van Buren,"6' 5""",--,,"Jun 12, 1986",7b39035fae7268b8
Ron van Clief,"5' 10""",--,Orthodox,"Jan 25, 1943",23ab42947c1990e3
Lloyd Van Dams,"6' 1""",--,Southpaw,"Mar 05, 1972",02177caefe7c07d4
Cameron VanCamp,"6' 2""","74""",Switch,"Apr 27, 1993",87e2468b986ebb79
Chad Vance,"6' 0""",--,Orthodox,--,26d61e92a6069cd2
Jared Vanderaa,"6' 4""","80""",Orthodox,"May 12, 1992",2b68d9f125d07b42
Austin Vanderford,"5' 11""",--,Orthodox,"Mar 21, 1990",32c3ee378671a5d9
Lando Vannata,"5' 9""","71""",Orthodox,"Mar 14, 1992",f9b200db02b488d9
Paige VanZant,"5' 4""","65""",Orthodox,"Mar 26, 1994",4d5197f331c47290
Paul Varelans,"6' 8""",--,Orthodox,--,07a18ae55dfc3cd9
Kazula Vargas,"5' 8""","71""",Southpaw,"Aug 15, 1985",ec18eb918121787c
Jamie Varner,"5' 8""","71""",Orthodox,"Oct 12, 1984",a54fc2d6fc224dc3
Guilherme Vasconcelos,"6' 0""",--,Orthodox,"Mar 23, 1986",d6d5da3c209884bc
Linton Vassell,"6' 4""",--,,"Jun 03, 1983",a148dfe3485be79d
Billy Vaughan,"5' 6""",--,,"Dec 02, 1983",61428ed51f5ff465
Yuri Vaulin,"6' 4""",--,Southpaw,--,4679a38cced7c64a
Javier Vazquez,"5' 7""","69""",Southpaw,"Jul 16, 1977",be5cfd73617a5b1a
Manny Vazquez,"5' 10""","72""",Orthodox,"Nov 19, 1993",8d4d25fd9218860b
Matt Veach,"5' 11""",--,Orthodox,"May 31, 1981",5731cc327790b731
Joe Vedepo,"6' 0""",--,Orthodox,--,d35c3ed553b71fa2
Kelly Velasco,"5' 9""",--,Orthodox,"May 21, 1995",93c9897f0f9f5dab
Greg Velasco,--,--,,"Sep 23, 1993",34a81ebbce32b06b
Cain Velasquez,"6' 1""","77""",Orthodox,"Jul 28, 1982",0ff11cc094e887bc
David Velasquez,"5' 5""",--,Orthodox,--,09c44b317c98bf96
Bojan Velickovic,"6' 0""","76""",Southpaw,"Dec 18, 1988",fcce75a25c14a804
Karlos Vemola,"6' 0""","75""",Orthodox,"Jul 03, 1985",d23ccf4a6c221284
Luigi Vendramini,"5' 8""","73""",Orthodox,"Jan 16, 1996",2f1a257d6777096d
Jerrel Venetiaan,"6' 1""",--,Orthodox,"Mar 09, 1971",602bb270f2bdbf02
Scott Ventimiglia,"5' 11""",--,,"Nov 17, 1972",6e62bb64f7cc5026
Brandon Vera,"6' 3""","78""",Orthodox,"Oct 10, 1977",fa315e6c77eee106
Kerry Vera,"5' 7""",--,Orthodox,--,df0a1c1e11ad199b
Marlon Vera,"5' 8""","70""",Switch,"Dec 02, 1992",7c7332319c14094c
Isis Verbeek,"5' 4""","64""",Orthodox,"Jan 12, 1995",d6f58b8cd1a6ff52
Ernie Verdicia,"5' 11""",--,Orthodox,--,2b1587a3376ab743
Joe Veres,"5' 7""",--,Orthodox,"Nov 09, 1977",c6d8ae3b016d5ad5
Nikolay Veretennikov,"6' 1""","74""",Orthodox,"Dec 22, 1989",0f1efce7d2571d10
CJ Vergara,"5' 6""","68""",Orthodox,"Jun 18, 1991",077e3ace32b72be9
Renato Verissimo,"6' 1""",--,Orthodox,"Aug 03, 1973",c24b1db4b809d41b
Bryan Vetell,"6' 3""",--,Southpaw,"Jul 26, 1977",13a0fb8fbdafb54f
Marvin Vettori,"6' 0""","74""",Southpaw,"Sep 20, 1993",7acbb0972e75281a
Hugo Viana,"5' 6""","67""",Orthodox,"Sep 26, 1982",f95381efb3051d81
Guilherme Viana,"6' 4""",--,,--,393b8e03fb410a78
Polyana Viana,"5' 5""","67""",Orthodox,"Jun 14, 1992",9673a497a9da119a
Vitor Vianna,--,--,Orthodox,--,744f50016c39c26c
James Vick,"6' 3""","76""",Orthodox,"Feb 23, 1987",6256b2b1562cb8e1
Tamires Vidal,"5' 6""","68""",Orthodox,"Jul 27, 1998",4f3064faf17aa711
Milton Vieira,"6' 0""",--,Orthodox,"Oct 04, 1978",7cf20446453f852b
Reginaldo Vieira,"5' 7""","65""",Orthodox,"Nov 26, 1982",f9081770e28ea2e1
Ketlen Vieira,"5' 8""","68""",Orthodox,"Aug 26, 1991",b9706f80d005036c
Rodolfo Vieira,"6' 0""","73""",Orthodox,"Sep 25, 1989",260e9e0d4954aea6
Steve Vigneault,"5' 10""",--,Orthodox,"Feb 14, 1978",6888e31ce88f5b17
Alejandro Villalobos,"5' 7""",--,,"Oct 26, 1979",2e88f2030d8a928a
DeMarco Villalona,"5' 9""",--,,--,0275e33febc2818c
Gian Villante,"6' 3""","76""",Orthodox,"Aug 18, 1985",fcd448a2fe1a23cc
Ike Villanueva,"6' 1""","73""",Orthodox,"Apr 04, 1984",f9d0cae37dabfafc
Ruben Villareal,"6' 4""",--,Orthodox,"May 01, 1970",39f68882def7a507
Armando Villarreal,"5' 7""","66""",Southpaw,"Aug 08, 1989",454c1f0b638972ab
Pablo Villaseca,"5' 7""",--,,"Jan 26, 1987",34f93dfbd43b2144
Joey Villasenor,"6' 0""",--,Orthodox,"Oct 17, 1975",15515e797aedc137
Danillo Villefort,"6' 1""",--,Orthodox,"May 08, 1983",fd87b1bbfcde9d5e
Yuri Villefort,"6' 0""","73""",Orthodox,"Mar 23, 1991",0fb1e2694a39a02f
Marcos Vinicius,"5' 9""",--,Orthodox,"Dec 05, 1979",e363b21261814830
Brandon Visher,"5' 6""","68""",Orthodox,"May 06, 1984",7c4ec656d8fcb867
Falaniko Vitale,"5' 10""",--,Orthodox,"Jul 14, 1974",445a98acb8985970
Cheyanne Vlismas,"5' 3""","63""",Switch,"Jun 25, 1995",4959f10a62f3fec3
Bobby Voelker,"6' 0""","74""",Orthodox,"Apr 26, 1979",fb8a3025ae722e64
Mateo Vogel,"5' 8""","71""",Orthodox,"Mar 05, 1996",90b57b19d20e1969
Alexander Volkanovski,"5' 6""","71""",Orthodox,"Sep 29, 1988",e1248941344b3288
Jacob Volkmann,"5' 9""","71""",Southpaw,"Sep 05, 1980",6f81b6de2557739a
Alexander Volkov,"6' 7""","80""",Orthodox,"Oct 24, 1988",279566840aa55bf2
Jason Von Flue,"6' 0""",--,Orthodox,"Aug 01, 1975",c4b9296214f4c09c
Milco Voorn,--,--,Orthodox,--,277ffed20cf07aea
Mark Vorgeas,"5' 10""",--,,--,ef0344ed552d8a22
Igor Vovchanchyn,"5' 8""",--,Orthodox,"Aug 06, 1973",7929be8290289a47
James Wade,"5' 10""",--,,--,6291decf7f3b6608
Chris Wade,"5' 10""","70""",Orthodox,"Sep 30, 1987",c8097968da5e5f13
Neil Wain,"5' 10""",--,Orthodox,--,6b7bc7eaf2465387
TJ Waldburger,"5' 11""","75""",Orthodox,"Apr 25, 1988",8f2939f5fd9cca1e
Chase Waldon,"6' 1""","75""",Orthodox,"Sep 19, 1986",aeb6c57b9bd8bc3a
Andre Walker,"5' 11""",--,Southpaw,--,18944a1a6ac1becf
Herschel Walker,"6' 1""",--,Orthodox,"Mar 03, 1962",bd92e38aef641673
Donny Walker,"5' 9""",--,,"Jan 04, 1980",e6147d5ab3685899
Johnny Walker,"6' 6""","82""",Orthodox,"Mar 30, 1992",c21f26bbde777573
Brogan Walker,"5' 4""","67""",Switch,"Aug 02, 1988",4333a8e70a672eb7
Valter Walker,--,--,,"Dec 14, 1997",f5779a2303ed76ec
Ben Wall,"5' 10""",--,Orthodox,"Mar 25, 1989",1ad381c8994c4e5b
Crafton Wallace,"6' 0""",--,Orthodox,"Nov 10, 1975",bf41b5131545da12
Rodney Wallace,"5' 9""","72""",Switch,"Nov 21, 1981",b9415726dc3ec526
Jeremy Wallace,"5' 9""",--,,--,b87c3f460709f74c
Randall Wallace,"5' 11""","73""",Orthodox,"Mar 01, 1989",95cf6be9071e68b0
James Wallace,"5' 10""","69""",Orthodox,"Nov 17, 1992",4078de7181a19142
Jim Wallhead,"5' 10""",--,Orthodox,"Mar 14, 1984",0c670b443c3d269f
Cory Walmsley,"6' 0""",--,Orthodox,--,83c6c3e0f8bde8ee
Richard Walsh,"6' 0""","73""",Orthodox,"Dec 01, 1988",303a05a7aa3ff761
Patrick Walsh,"5' 11""",--,,"Nov 28, 1988",b4c96c3d9139bf0e
Erick Wanderlei,"6' 1""",--,Orthodox,--,d57e6a8971b6d2bd
Dimitiri Wanderley,--,--,Orthodox,--,a1d6b308781aa2f5
Andy Wang,"5' 6""",--,Orthodox,"May 28, 1977",476414d2f18cd059
Sai Wang,"6' 0""",--,Southpaw,"Jan 14, 1986",efb9a43415a56d34
Anying Wang,"6' 0""",--,Orthodox,"Apr 04, 1991",69e8c632135af48b
Joshua Wang-Kim,"5' 9""","71""",Switch,"Nov 16, 1992",d538f13ab21d9633
Curt Warburton,"6' 0""","73""",Orthodox,--,2721bb808bb2523c
Brennan Ward,"5' 10""","71""",,"Jun 28, 1988",67cd6495280b0a57
Charlie Ward,"5' 11""",--,Orthodox,"Dec 17, 1980",e81dd0bb8a64b550
Terrion Ware,"5' 8""","71""",Orthodox,"Mar 31, 1986",ba5e253af86db1a8
